#  Wavelength        (Rp/Rs)**2
#          um          unitless
     1.763161   1.447989401e-02
     1.762850   1.453139879e-02
     1.762539   1.457525843e-02
     1.762229   1.444183954e-02
     1.761918   1.464397454e-02
     1.761608   1.445600468e-02
     1.761297   1.447242991e-02
     1.760987   1.447450520e-02
     1.760677   1.455905548e-02
     1.760367   1.447498857e-02
     1.760057   1.459439305e-02
     1.759748   1.466990817e-02
     1.759438   1.444286579e-02
     1.759129   1.459341847e-02
     1.758819   1.449062798e-02
     1.758510   1.461894707e-02
     1.758201   1.465814902e-02
     1.757892   1.448386627e-02
     1.757583   1.448820756e-02
     1.757274   1.460932382e-02
     1.756965   1.469150681e-02
     1.756656   1.471149620e-02
     1.756348   1.448459009e-02
     1.756040   1.457195979e-02
     1.755731   1.475994395e-02
     1.755423   1.447128149e-02
     1.755115   1.453027926e-02
     1.754807   1.464612718e-02
     1.754499   1.444803228e-02
     1.754191   1.457233970e-02
     1.753884   1.444018481e-02
     1.753576   1.448843135e-02
     1.753269   1.450700743e-02
     1.752961   1.471688234e-02
     1.752654   1.465042160e-02
     1.752347   1.470650468e-02
     1.752040   1.450516690e-02
     1.751733   1.444009260e-02
     1.751426   1.445583394e-02
     1.751119   1.459796942e-02
     1.750813   1.462271677e-02
     1.750506   1.456139586e-02
     1.750200   1.453157231e-02
     1.749894   1.447295061e-02
     1.749588   1.464966087e-02
     1.749282   1.471863699e-02
     1.748976   1.451556900e-02
     1.748670   1.470117364e-02
     1.748364   1.459498564e-02
     1.748058   1.468920648e-02
     1.747753   1.445337725e-02
     1.747447   1.467721717e-02
     1.747142   1.445276853e-02
     1.746837   1.451594478e-02
     1.746532   1.450703008e-02
     1.746227   1.447392235e-02
     1.745922   1.469542318e-02
     1.745617   1.444079949e-02
     1.745313   1.443519755e-02
     1.745008   1.444891738e-02
     1.744704   1.458699196e-02
     1.744399   1.457463023e-02
     1.744095   1.451976717e-02
     1.743791   1.449534740e-02
     1.743487   1.446004299e-02
     1.743183   1.445944008e-02
     1.742879   1.447935340e-02
     1.742575   1.469825248e-02
     1.742272   1.461409192e-02
     1.741968   1.477648408e-02
     1.741665   1.452542286e-02
     1.741362   1.451300813e-02
     1.741058   1.447526120e-02
     1.740755   1.452760235e-02
     1.740452   1.445478982e-02
     1.740150   1.457742395e-02
     1.739847   1.477541202e-02
     1.739544   1.443738670e-02
     1.739242   1.457137108e-02
     1.738939   1.453200390e-02
     1.738637   1.479561287e-02
     1.738335   1.447989557e-02
     1.738032   1.456524130e-02
     1.737730   1.443263369e-02
     1.737428   1.474471705e-02
     1.737127   1.444105064e-02
     1.736825   1.451329917e-02
     1.736523   1.475445779e-02
     1.736222   1.476905809e-02
     1.735920   1.446102747e-02
     1.735619   1.448979573e-02
     1.735318   1.454956413e-02
     1.735017   1.479961848e-02
     1.734716   1.472167610e-02
     1.734415   1.468666328e-02
     1.734114   1.459541595e-02
     1.733814   1.446151632e-02
     1.733513   1.442132338e-02
     1.733213   1.456759290e-02
     1.732912   1.443983605e-02
     1.732612   1.466742603e-02
     1.732312   1.442456427e-02
     1.732012   1.459751245e-02
     1.731712   1.467778664e-02
     1.731412   1.464044619e-02
     1.731112   1.446205957e-02
     1.730813   1.470332497e-02
     1.730513   1.477138461e-02
     1.730214   1.451074489e-02
     1.729914   1.468374940e-02
     1.729615   1.443361686e-02
     1.729316   1.456926758e-02
     1.729017   1.448866485e-02
     1.728718   1.480280864e-02
     1.728419   1.446843260e-02
     1.728121   1.442672800e-02
     1.727822   1.444937407e-02
     1.727524   1.446090851e-02
     1.727225   1.467055417e-02
     1.726927   1.445762707e-02
     1.726629   1.450047884e-02
     1.726331   1.458672316e-02
     1.726033   1.463570017e-02
     1.725735   1.443190596e-02
     1.725437   1.484822906e-02
     1.725140   1.442387070e-02
     1.724842   1.446616520e-02
     1.724544   1.468728711e-02
     1.724247   1.458140328e-02
     1.723950   1.451702000e-02
     1.723653   1.486237231e-02
     1.723356   1.451231417e-02
     1.723059   1.442664975e-02
     1.722762   1.456546333e-02
     1.722465   1.444380348e-02
     1.722169   1.442315750e-02
     1.721872   1.442709593e-02
     1.721576   1.442741978e-02
     1.721279   1.444868316e-02
     1.720983   1.447527394e-02
     1.720687   1.443817665e-02
     1.720391   1.447190343e-02
     1.720095   1.442821068e-02
     1.719799   1.445919004e-02
     1.719503   1.441408974e-02
     1.719208   1.442409769e-02
     1.718912   1.461190570e-02
     1.718617   1.445940218e-02
     1.718322   1.443134641e-02
     1.718026   1.457601145e-02
     1.717731   1.447101518e-02
     1.717436   1.443633772e-02
     1.717141   1.443074496e-02
     1.716846   1.457517008e-02
     1.716552   1.449359599e-02
     1.716257   1.444129722e-02
     1.715963   1.449205477e-02
     1.715668   1.444554430e-02
     1.715374   1.446255765e-02
     1.715080   1.445652586e-02
     1.714786   1.445937886e-02
     1.714492   1.446479535e-02
     1.714198   1.443489113e-02
     1.713904   1.465970366e-02
     1.713610   1.446090361e-02
     1.713317   1.445977572e-02
     1.713023   1.448428600e-02
     1.712730   1.443651389e-02
     1.712436   1.462039567e-02
     1.712143   1.442014706e-02
     1.711850   1.442518010e-02
     1.711557   1.446712498e-02
     1.711264   1.449476388e-02
     1.710972   1.463886986e-02
     1.710679   1.441895939e-02
     1.710386   1.443699742e-02
     1.710094   1.462832146e-02
     1.709801   1.452633109e-02
     1.709509   1.443486416e-02
     1.709217   1.443806996e-02
     1.708925   1.445587258e-02
     1.708633   1.450383647e-02
     1.708341   1.448311103e-02
     1.708049   1.461143838e-02
     1.707757   1.443400037e-02
     1.707466   1.445854076e-02
     1.707174   1.446975603e-02
     1.706883   1.442688325e-02
     1.706592   1.447753996e-02
     1.706300   1.455092247e-02
     1.706009   1.445431908e-02
     1.705718   1.443339192e-02
     1.705427   1.449155900e-02
     1.705137   1.450240495e-02
     1.704846   1.446365363e-02
     1.704555   1.451387916e-02
     1.704265   1.448669986e-02
     1.703974   1.443945150e-02
     1.703684   1.448914865e-02
     1.703394   1.449473069e-02
     1.703104   1.448226186e-02
     1.702814   1.446837283e-02
     1.702524   1.448398767e-02
     1.702234   1.444392613e-02
     1.701944   1.449957504e-02
     1.701655   1.443695471e-02
     1.701365   1.448622225e-02
     1.701076   1.446890307e-02
     1.700787   1.470951520e-02
     1.700497   1.451068517e-02
     1.700208   1.444166842e-02
     1.699919   1.446167298e-02
     1.699630   1.444482113e-02
     1.699341   1.447195720e-02
     1.699053   1.461801965e-02
     1.698764   1.443777196e-02
     1.698476   1.441985858e-02
     1.698187   1.456017810e-02
     1.697899   1.457788168e-02
     1.697611   1.447337925e-02
     1.697322   1.451810461e-02
     1.697034   1.451263915e-02
     1.696746   1.449291917e-02
     1.696459   1.449580146e-02
     1.696171   1.457316385e-02
     1.695883   1.448606666e-02
     1.695596   1.444022629e-02
     1.695308   1.447797165e-02
     1.695021   1.451559397e-02
     1.694734   1.449697194e-02
     1.694446   1.448065957e-02
     1.694159   1.449675005e-02
     1.693872   1.452331151e-02
     1.693585   1.446733796e-02
     1.693299   1.449449930e-02
     1.693012   1.448316504e-02
     1.692725   1.448159940e-02
     1.692439   1.455882085e-02
     1.692153   1.452387662e-02
     1.691866   1.444601773e-02
     1.691580   1.449911476e-02
     1.691294   1.448063915e-02
     1.691008   1.454682049e-02
     1.690722   1.454435493e-02
     1.690436   1.446884476e-02
     1.690151   1.450128396e-02
     1.689865   1.445808910e-02
     1.689579   1.446254078e-02
     1.689294   1.447753218e-02
     1.689009   1.446596554e-02
     1.688723   1.450806841e-02
     1.688438   1.446207469e-02
     1.688153   1.457288016e-02
     1.687868   1.449559355e-02
     1.687584   1.452196524e-02
     1.687299   1.449937815e-02
     1.687014   1.456976276e-02
     1.686730   1.449439617e-02
     1.686445   1.446789128e-02
     1.686161   1.453514633e-02
     1.685876   1.454144811e-02
     1.685592   1.447187285e-02
     1.685308   1.452479460e-02
     1.685024   1.459433598e-02
     1.684740   1.448086575e-02
     1.684457   1.452498104e-02
     1.684173   1.453234718e-02
     1.683889   1.461583209e-02
     1.683606   1.457694694e-02
     1.683322   1.449250476e-02
     1.683039   1.446797877e-02
     1.682756   1.458847472e-02
     1.682473   1.448151689e-02
     1.682190   1.449087782e-02
     1.681907   1.453062718e-02
     1.681624   1.451806852e-02
     1.681341   1.451341284e-02
     1.681059   1.444783181e-02
     1.680776   1.456642586e-02
     1.680494   1.455607369e-02
     1.680211   1.451703225e-02
     1.679929   1.458016379e-02
     1.679647   1.450582051e-02
     1.679365   1.458667454e-02
     1.679083   1.451392760e-02
     1.678801   1.453212504e-02
     1.678519   1.455412310e-02
     1.678237   1.464396779e-02
     1.677956   1.463283253e-02
     1.677674   1.454706956e-02
     1.677393   1.450833579e-02
     1.677112   1.460790143e-02
     1.676830   1.445616426e-02
     1.676549   1.450518804e-02
     1.676268   1.451207554e-02
     1.675987   1.455666612e-02
     1.675706   1.452770065e-02
     1.675426   1.452665457e-02
     1.675145   1.452325354e-02
     1.674864   1.450357428e-02
     1.674584   1.463351281e-02
     1.674304   1.443525595e-02
     1.674023   1.457928464e-02
     1.673743   1.467348818e-02
     1.673463   1.456833007e-02
     1.673183   1.460072565e-02
     1.672903   1.457101923e-02
     1.672623   1.458817748e-02
     1.672344   1.451936276e-02
     1.672064   1.450757549e-02
     1.671784   1.457960902e-02
     1.671505   1.474235752e-02
     1.671226   1.468344387e-02
     1.670946   1.447552681e-02
     1.670667   1.449349009e-02
     1.670388   1.459274380e-02
     1.670109   1.462875178e-02
     1.669830   1.455357571e-02
     1.669551   1.467041965e-02
     1.669273   1.446833052e-02
     1.668994   1.455534485e-02
     1.668716   1.450994425e-02
     1.668437   1.459646211e-02
     1.668159   1.466682829e-02
     1.667881   1.452804234e-02
     1.667603   1.448922132e-02
     1.667325   1.466253077e-02
     1.667047   1.465487425e-02
     1.666769   1.458365024e-02
     1.666491   1.454053503e-02
     1.666213   1.464029290e-02
     1.665936   1.450421697e-02
     1.665658   1.460510709e-02
     1.665381   1.459747662e-02
     1.665104   1.458326661e-02
     1.664826   1.463586229e-02
     1.664549   1.463577250e-02
     1.664272   1.468320802e-02
     1.663995   1.462244015e-02
     1.663718   1.457798781e-02
     1.663442   1.450284879e-02
     1.663165   1.460120221e-02
     1.662888   1.471803203e-02
     1.662612   1.461639125e-02
     1.662336   1.446297216e-02
     1.662059   1.465341488e-02
     1.661783   1.464987130e-02
     1.661507   1.454504839e-02
     1.661231   1.464468107e-02
     1.660955   1.449840602e-02
     1.660679   1.460260731e-02
     1.660403   1.465334259e-02
     1.660128   1.460678809e-02
     1.659852   1.459192158e-02
     1.659577   1.457918096e-02
     1.659301   1.465465368e-02
     1.659026   1.447793190e-02
     1.658751   1.459344141e-02
     1.658476   1.460640858e-02
     1.658201   1.456422060e-02
     1.657926   1.458835261e-02
     1.657651   1.450178584e-02
     1.657376   1.459283453e-02
     1.657102   1.464069332e-02
     1.656827   1.455032812e-02
     1.656553   1.455778135e-02
     1.656278   1.470621734e-02
     1.656004   1.450012955e-02
     1.655730   1.467100111e-02
     1.655456   1.482265953e-02
     1.655182   1.466394152e-02
     1.654908   1.460305280e-02
     1.654634   1.456499208e-02
     1.654360   1.466186269e-02
     1.654087   1.459132634e-02
     1.653813   1.462483804e-02
     1.653540   1.458374069e-02
     1.653266   1.462337414e-02
     1.652993   1.449446084e-02
     1.652720   1.461642796e-02
     1.652447   1.452935545e-02
     1.652174   1.461539812e-02
     1.651901   1.463520486e-02
     1.651628   1.466114423e-02
     1.651355   1.460519916e-02
     1.651082   1.460482330e-02
     1.650810   1.462863680e-02
     1.650537   1.477659749e-02
     1.650265   1.465311288e-02
     1.649993   1.458596872e-02
     1.649721   1.468909108e-02
     1.649448   1.469567158e-02
     1.649176   1.462567130e-02
     1.648904   1.456756665e-02
     1.648633   1.455219410e-02
     1.648361   1.453205134e-02
     1.648089   1.454295944e-02
     1.647818   1.455676265e-02
     1.647546   1.474369108e-02
     1.647275   1.463135293e-02
     1.647003   1.461027199e-02
     1.646732   1.452799185e-02
     1.646461   1.457362665e-02
     1.646190   1.454578535e-02
     1.645919   1.480370758e-02
     1.645648   1.462801267e-02
     1.645377   1.469335376e-02
     1.645107   1.461134324e-02
     1.644836   1.465574920e-02
     1.644566   1.478266555e-02
     1.644295   1.478179344e-02
     1.644025   1.458401331e-02
     1.643755   1.456361986e-02
     1.643485   1.465858475e-02
     1.643215   1.453395358e-02
     1.642945   1.472477977e-02
     1.642675   1.453163050e-02
     1.642405   1.467105886e-02
     1.642135   1.450940871e-02
     1.641866   1.474303303e-02
     1.641596   1.460542615e-02
     1.641327   1.450659194e-02
     1.641057   1.472173102e-02
     1.640788   1.462884744e-02
     1.640519   1.461438897e-02
     1.640250   1.460630300e-02
     1.639981   1.456611151e-02
     1.639712   1.482183493e-02
     1.639443   1.467488883e-02
     1.639174   1.485070580e-02
     1.638906   1.464140030e-02
     1.638637   1.476865088e-02
     1.638369   1.469931783e-02
     1.638100   1.459527324e-02
     1.637832   1.452771436e-02
     1.637564   1.480028108e-02
     1.637296   1.457026389e-02
     1.637028   1.448909538e-02
     1.636760   1.455667223e-02
     1.636492   1.474588501e-02
     1.636224   1.471124701e-02
     1.635956   1.467432474e-02
     1.635689   1.451139070e-02
     1.635421   1.469923098e-02
     1.635154   1.464921685e-02
     1.634886   1.467668579e-02
     1.634619   1.478718119e-02
     1.634352   1.460497016e-02
     1.634085   1.470529712e-02
     1.633818   1.482880222e-02
     1.633551   1.479694671e-02
     1.633284   1.457515125e-02
     1.633018   1.465847325e-02
     1.632751   1.451504529e-02
     1.632484   1.450128788e-02
     1.632218   1.447678159e-02
     1.631952   1.474479869e-02
     1.631685   1.459949446e-02
     1.631419   1.486961157e-02
     1.631153   1.454258436e-02
     1.630887   1.469470462e-02
     1.630621   1.460257931e-02
     1.630355   1.446377604e-02
     1.630089   1.463845035e-02
     1.629824   1.465186486e-02
     1.629558   1.461850410e-02
     1.629293   1.465000870e-02
     1.629027   1.447116781e-02
     1.628762   1.477717355e-02
     1.628497   1.467314894e-02
     1.628232   1.472854985e-02
     1.627966   1.488407208e-02
     1.627701   1.479765620e-02
     1.627437   1.464945715e-02
     1.627172   1.479747453e-02
     1.626907   1.476771930e-02
     1.626642   1.474850972e-02
     1.626378   1.463608767e-02
     1.626113   1.469019944e-02
     1.625849   1.470800602e-02
     1.625585   1.472289983e-02
     1.625321   1.456683543e-02
     1.625056   1.486239855e-02
     1.624792   1.474014997e-02
     1.624528   1.489980806e-02
     1.624265   1.445751395e-02
     1.624001   1.478198883e-02
     1.623737   1.444514530e-02
     1.623473   1.466999672e-02
     1.623210   1.474784085e-02
     1.622946   1.468883063e-02
     1.622683   1.454824112e-02
     1.622420   1.470416893e-02
     1.622157   1.459759913e-02
     1.621894   1.451717644e-02
     1.621631   1.476228554e-02
     1.621368   1.496648905e-02
     1.621105   1.475210185e-02
     1.620842   1.476545675e-02
     1.620579   1.489974466e-02
     1.620317   1.498754348e-02
     1.620054   1.447007487e-02
     1.619792   1.465618444e-02
     1.619530   1.490193294e-02
     1.619267   1.498523166e-02
     1.619005   1.472243067e-02
     1.618743   1.499517255e-02
     1.618481   1.476062300e-02
     1.618219   1.497695580e-02
     1.617957   1.444300060e-02
     1.617696   1.478758808e-02
     1.617434   1.456574834e-02
     1.617172   1.480251209e-02
     1.616911   1.455900039e-02
     1.616650   1.473546341e-02
     1.616388   1.477236074e-02
     1.616127   1.465411022e-02
     1.615866   1.456359001e-02
     1.615605   1.452495190e-02
     1.615344   1.444812862e-02
     1.615083   1.499645452e-02
     1.614822   1.486332884e-02
     1.614561   1.486998619e-02
     1.614301   1.469825255e-02
     1.614040   1.476907636e-02
     1.613780   1.484532393e-02
     1.613519   1.463330843e-02
     1.613259   1.505555057e-02
     1.612999   1.481662311e-02
     1.612739   1.460528448e-02
     1.612479   1.479617269e-02
     1.612219   1.499462329e-02
     1.611959   1.487441934e-02
     1.611699   1.486381331e-02
     1.611439   1.474968290e-02
     1.611180   1.500718859e-02
     1.610920   1.467576503e-02
     1.610661   1.450910424e-02
     1.610401   1.493412074e-02
     1.610142   1.449738933e-02
     1.609883   1.480771322e-02
     1.609624   1.460865918e-02
     1.609365   1.498347793e-02
     1.609106   1.457550553e-02
     1.608847   1.497195044e-02
     1.608588   1.475449611e-02
     1.608329   1.479517204e-02
     1.608071   1.508476162e-02
     1.607812   1.495175018e-02
     1.607554   1.483160092e-02
     1.607295   1.478780354e-02
     1.607037   1.474612951e-02
     1.606779   1.487775677e-02
     1.606521   1.483731399e-02
     1.606262   1.463393159e-02
     1.606004   1.486720078e-02
     1.605747   1.487257687e-02
     1.605489   1.475274402e-02
     1.605231   1.469013887e-02
     1.604973   1.469193608e-02
     1.604716   1.471612152e-02
     1.604458   1.452678405e-02
     1.604201   1.497626227e-02
     1.603944   1.495427802e-02
     1.603687   1.487966831e-02
     1.603429   1.456526301e-02
     1.603172   1.471432320e-02
     1.602915   1.481281546e-02
     1.602658   1.461280711e-02
     1.602402   1.493150580e-02
     1.602145   1.487318997e-02
     1.601888   1.483418698e-02
     1.601632   1.494522182e-02
     1.601375   1.455020572e-02
     1.601119   1.492931962e-02
     1.600863   1.485939669e-02
     1.600606   1.496454998e-02
     1.600350   1.484984426e-02
     1.600094   1.477597156e-02
     1.599838   1.451489257e-02
     1.599582   1.459683169e-02
     1.599326   1.492598385e-02
     1.599071   1.495998880e-02
     1.598815   1.490207339e-02
     1.598559   1.485763945e-02
     1.598304   1.493418914e-02
     1.598048   1.469693741e-02
     1.597793   1.489378497e-02
     1.597538   1.489953987e-02
     1.597283   1.495400646e-02
     1.597028   1.453727531e-02
     1.596773   1.462361308e-02
     1.596518   1.496549448e-02
     1.596263   1.471222615e-02
     1.596008   1.484585091e-02
     1.595753   1.490843995e-02
     1.595499   1.491475647e-02
     1.595244   1.499178107e-02
     1.594990   1.473388937e-02
     1.594735   1.473530215e-02
     1.594481   1.511744474e-02
     1.594227   1.449395346e-02
     1.593973   1.490693981e-02
     1.593719   1.462311376e-02
     1.593465   1.491555280e-02
     1.593211   1.480117946e-02
     1.592957   1.475421669e-02
     1.592703   1.451634528e-02
     1.592450   1.488442092e-02
     1.592196   1.489567772e-02
     1.591943   1.475507004e-02
     1.591689   1.491445419e-02
     1.591436   1.503577594e-02
     1.591183   1.470740396e-02
     1.590930   1.439740327e-02
     1.590677   1.472586314e-02
     1.590424   1.499627920e-02
     1.590171   1.500648436e-02
     1.589918   1.490204594e-02
     1.589665   1.466682966e-02
     1.589413   1.457269435e-02
     1.589160   1.477606333e-02
     1.588907   1.467987980e-02
     1.588655   1.505655433e-02
     1.588403   1.490941468e-02
     1.588150   1.473954419e-02
     1.587898   1.487238464e-02
     1.587646   1.477184221e-02
     1.587394   1.503298671e-02
     1.587142   1.489173675e-02
     1.586890   1.505395773e-02
     1.586639   1.476561852e-02
     1.586387   1.469923844e-02
     1.586135   1.505965384e-02
     1.585884   1.505014062e-02
     1.585632   1.495469089e-02
     1.585381   1.460314870e-02
     1.585130   1.504891846e-02
     1.584878   1.517733503e-02
     1.584627   1.452561813e-02
     1.584376   1.506472452e-02
     1.584125   1.511778851e-02
     1.583874   1.467048987e-02
     1.583623   1.498990950e-02
     1.583373   1.515908369e-02
     1.583122   1.505871149e-02
     1.582871   1.488736175e-02
     1.582621   1.480011571e-02
     1.582370   1.494585724e-02
     1.582120   1.483535131e-02
     1.581870   1.517148619e-02
     1.581620   1.466004235e-02
     1.581370   1.447510793e-02
     1.581119   1.479834576e-02
     1.580870   1.473299031e-02
     1.580620   1.525902089e-02
     1.580370   1.499990054e-02
     1.580120   1.507957129e-02
     1.579871   1.508560835e-02
     1.579621   1.482232754e-02
     1.579371   1.498445372e-02
     1.579122   1.481365748e-02
     1.578873   1.497785071e-02
     1.578624   1.487364076e-02
     1.578374   1.463381267e-02
     1.578125   1.508792481e-02
     1.577876   1.462666597e-02
     1.577627   1.477432414e-02
     1.577378   1.497443294e-02
     1.577130   1.497012239e-02
     1.576881   1.460167689e-02
     1.576632   1.488566397e-02
     1.576384   1.481451570e-02
     1.576135   1.493371915e-02
     1.575887   1.505895431e-02
     1.575639   1.450682217e-02
     1.575390   1.496596206e-02
     1.575142   1.482870390e-02
     1.574894   1.464312501e-02
     1.574646   1.524009573e-02
     1.574398   1.463924026e-02
     1.574151   1.485395294e-02
     1.573903   1.510928106e-02
     1.573655   1.483883190e-02
     1.573407   1.484266964e-02
     1.573160   1.457550127e-02
     1.572913   1.484656708e-02
     1.572665   1.492082089e-02
     1.572418   1.466619538e-02
     1.572171   1.485838889e-02
     1.571924   1.524172337e-02
     1.571676   1.492699068e-02
     1.571429   1.518915489e-02
     1.571183   1.526012392e-02
     1.570936   1.526178963e-02
     1.570689   1.473529328e-02
     1.570442   1.479796812e-02
     1.570196   1.474847178e-02
     1.569949   1.476181656e-02
     1.569703   1.519389024e-02
     1.569456   1.475717225e-02
     1.569210   1.485551499e-02
     1.568964   1.459454364e-02
     1.568718   1.514696451e-02
     1.568472   1.486814964e-02
     1.568226   1.475616947e-02
     1.567980   1.489316614e-02
     1.567734   1.494049242e-02
     1.567488   1.488486722e-02
     1.567243   1.458480455e-02
     1.566997   1.462019333e-02
     1.566752   1.532061474e-02
     1.566506   1.494398566e-02
     1.566261   1.498802541e-02
     1.566016   1.492110487e-02
     1.565770   1.498729075e-02
     1.565525   1.508334340e-02
     1.565280   1.491235428e-02
     1.565035   1.498543887e-02
     1.564790   1.499749100e-02
     1.564545   1.486299309e-02
     1.564301   1.519239757e-02
     1.564056   1.477897354e-02
     1.563811   1.460517812e-02
     1.563567   1.505046844e-02
     1.563323   1.480977751e-02
     1.563078   1.497651980e-02
     1.562834   1.504812172e-02
     1.562590   1.493487737e-02
     1.562346   1.494652101e-02
     1.562102   1.513664036e-02
     1.561858   1.462895629e-02
     1.561614   1.468231233e-02
     1.561370   1.485976599e-02
     1.561126   1.509052626e-02
     1.560882   1.527963931e-02
     1.560639   1.448078977e-02
     1.560395   1.538405486e-02
     1.560152   1.481076155e-02
     1.559908   1.457953823e-02
     1.559665   1.497720273e-02
     1.559422   1.497733728e-02
     1.559179   1.461903420e-02
     1.558936   1.511821319e-02
     1.558693   1.468432955e-02
     1.558450   1.523351362e-02
     1.558207   1.467769553e-02
     1.557964   1.456731533e-02
     1.557722   1.480073718e-02
     1.557479   1.452335110e-02
     1.557236   1.454052917e-02
     1.556994   1.501389214e-02
     1.556752   1.512316114e-02
     1.556509   1.532753596e-02
     1.556267   1.464822402e-02
     1.556025   1.466268171e-02
     1.555783   1.447500729e-02
     1.555541   1.461190078e-02
     1.555299   1.456077729e-02
     1.555057   1.495979124e-02
     1.554815   1.457094888e-02
     1.554573   1.453617295e-02
     1.554332   1.467066921e-02
     1.554090   1.491526367e-02
     1.553849   1.532787883e-02
     1.553607   1.456503464e-02
     1.553366   1.474312491e-02
     1.553125   1.457259099e-02
     1.552884   1.481420045e-02
     1.552643   1.497540744e-02
     1.552401   1.517563740e-02
     1.552161   1.484494052e-02
     1.551920   1.484859272e-02
     1.551679   1.486466233e-02
     1.551438   1.503010284e-02
     1.551197   1.444340420e-02
     1.550957   1.496012097e-02
     1.550716   1.486475239e-02
     1.550476   1.476596008e-02
     1.550236   1.486376662e-02
     1.549995   1.499340319e-02
     1.549755   1.527565005e-02
     1.549515   1.509665550e-02
     1.549275   1.451833666e-02
     1.549035   1.459470571e-02
     1.548795   1.454732384e-02
     1.548555   1.480389754e-02
     1.548315   1.508169620e-02
     1.548076   1.468909478e-02
     1.547836   1.466770934e-02
     1.547596   1.458728459e-02
     1.547357   1.451895471e-02
     1.547118   1.545026921e-02
     1.546878   1.490379933e-02
     1.546639   1.508141106e-02
     1.546400   1.507138423e-02
     1.546161   1.471173196e-02
     1.545922   1.526659354e-02
     1.545683   1.465082124e-02
     1.545444   1.472377621e-02
     1.545205   1.468392046e-02
     1.544966   1.493850448e-02
     1.544728   1.500250059e-02
     1.544489   1.463105335e-02
     1.544251   1.475305949e-02
     1.544012   1.461322721e-02
     1.543774   1.484301609e-02
     1.543536   1.470407911e-02
     1.543297   1.461872310e-02
     1.543059   1.515806381e-02
     1.542821   1.520910167e-02
     1.542583   1.459203406e-02
     1.542345   1.459229954e-02
     1.542107   1.463269821e-02
     1.541870   1.479233196e-02
     1.541632   1.452862190e-02
     1.541394   1.454174180e-02
     1.541157   1.496076413e-02
     1.540919   1.460374442e-02
     1.540682   1.495948967e-02
     1.540445   1.473273965e-02
     1.540207   1.479238303e-02
     1.539970   1.444464291e-02
     1.539733   1.473669205e-02
     1.539496   1.450832105e-02
     1.539259   1.524721625e-02
     1.539022   1.523366625e-02
     1.538785   1.480705908e-02
     1.538548   1.482811907e-02
     1.538312   1.478736345e-02
     1.538075   1.480627726e-02
     1.537839   1.519291997e-02
     1.537602   1.466313106e-02
     1.537366   1.518177669e-02
     1.537130   1.527936064e-02
     1.536893   1.467029067e-02
     1.536657   1.461563982e-02
     1.536421   1.451479888e-02
     1.536185   1.477305149e-02
     1.535949   1.533446487e-02
     1.535713   1.455067463e-02
     1.535477   1.469208772e-02
     1.535242   1.527544254e-02
     1.535006   1.455375380e-02
     1.534770   1.460365349e-02
     1.534535   1.509035119e-02
     1.534299   1.473591496e-02
     1.534064   1.511526717e-02
     1.533829   1.475474128e-02
     1.533594   1.510498373e-02
     1.533358   1.518136275e-02
     1.533123   1.533050201e-02
     1.532888   1.506909472e-02
     1.532653   1.462352552e-02
     1.532418   1.447162431e-02
     1.532184   1.461784046e-02
     1.531949   1.463815299e-02
     1.531714   1.459028280e-02
     1.531480   1.456089129e-02
     1.531245   1.450317487e-02
     1.531011   1.497798862e-02
     1.530776   1.497879075e-02
     1.530542   1.480199635e-02
     1.530308   1.458776493e-02
     1.530074   1.458514149e-02
     1.529840   1.455983210e-02
     1.529606   1.459858076e-02
     1.529372   1.512690302e-02
     1.529138   1.470371994e-02
     1.528904   1.513908333e-02
     1.528670   1.476537714e-02
     1.528437   1.455633224e-02
     1.528203   1.446016063e-02
     1.527970   1.534418097e-02
     1.527736   1.449675262e-02
     1.527503   1.511441222e-02
     1.527270   1.446372927e-02
     1.527036   1.458477087e-02
     1.526803   1.460134981e-02
     1.526570   1.457702890e-02
     1.526337   1.473766581e-02
     1.526104   1.443800249e-02
     1.525871   1.526006357e-02
     1.525639   1.465864146e-02
     1.525406   1.452149117e-02
     1.525173   1.476188271e-02
     1.524941   1.456009917e-02
     1.524708   1.452914428e-02
     1.524476   1.452947638e-02
     1.524243   1.448889219e-02
     1.524011   1.519530327e-02
     1.523779   1.460550123e-02
     1.523547   1.453818210e-02
     1.523314   1.447977514e-02
     1.523082   1.455634449e-02
     1.522851   1.452078524e-02
     1.522619   1.547431681e-02
     1.522387   1.512099981e-02
     1.522155   1.468981705e-02
     1.521923   1.463657750e-02
     1.521692   1.467536612e-02
     1.521460   1.503896474e-02
     1.521229   1.456328788e-02
     1.520998   1.501634073e-02
     1.520766   1.468420946e-02
     1.520535   1.449598774e-02
     1.520304   1.491367934e-02
     1.520073   1.446571941e-02
     1.519842   1.482956713e-02
     1.519611   1.447213716e-02
     1.519380   1.465613702e-02
     1.519149   1.447500783e-02
     1.518918   1.460467578e-02
     1.518688   1.459658285e-02
     1.518457   1.442021920e-02
     1.518226   1.541341939e-02
     1.517996   1.451977491e-02
     1.517766   1.460593843e-02
     1.517535   1.454979197e-02
     1.517305   1.450285411e-02
     1.517075   1.469148116e-02
     1.516845   1.443880593e-02
     1.516615   1.469174577e-02
     1.516385   1.464355843e-02
     1.516155   1.470208729e-02
     1.515925   1.463718069e-02
     1.515695   1.445046926e-02
     1.515465   1.458914634e-02
     1.515236   1.452753925e-02
     1.515006   1.443593170e-02
     1.514777   1.453438463e-02
